Latitude,Longitude,Country,City,AvgDropsPerMonth,PercentAffected
46.766,-83.773,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.579,-83.11,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.245,-85.091,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.874,-83.737,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.05,-83.787,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.137,-83.689,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.516,-82.931,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.195,-84.303,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.846,-83.685,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.233,-85.184,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.477,-84.721,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.469,-82.797,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.48,-82.811,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.955,-84.532,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.02,-83.976,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.971,-83.917,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.367,-84.365,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.045,-84.096,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.137,-83.688,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.181,-83.164,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.014,-83.997,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.62,-85.028,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.766,-83.599,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.972,-83.922,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.432,-84.407,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.603,-83.353,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.23,-85.136,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.905,-83.264,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.852,-83.715,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.822,-83.327,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.039,-84.058,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.845,-84.811,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.151,-84.032,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.925,-83.852,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.057,-83.724,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.685,-83.445,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.861,-83.373,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.939,-83.186,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.644,-83.415,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.876,-83.307,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.366,-84.372,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.469,-82.798,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.062,-83.149,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.276,-84.062,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.955,-84.377,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.293,-84.433,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.859,-83.648,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.747,-83.389,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.762,-84.992,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.752,-83.575,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.743,-84.907,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.82,-83.69,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.563,-84.642,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.525,-84.681,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.532,-83.001,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.045,-83.146,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.006,-84.031,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.119,-84.237,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.878,-83.314,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.207,-85.306,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.91,-83.231,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.912,-84.799,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.334,-84.118,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.464,-84.753,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.07,-84.112,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.895,-83.839,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.146,-83.145,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.015,-83.179,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.466,-84.649,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.736,-83.553,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.466,-84.652,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.562,-84.643,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.735,-83.55,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.023,-83.892,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.324,-85.069,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.784,-83.758,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.204,-85.274,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.505,-82.887,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.468,-84.641,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.479,-84.453,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.067,-83.765,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.838,-83.664,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.004,-83.981,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.694,-83.387,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.835,-83.323,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.975,-83.692,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.181,-83.651,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.843,-83.675,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.204,-85.224,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.297,-84.433,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.195,-84.307,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.014,-84.057,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.065,-83.15,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.57,-83.2,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.469,-84.613,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.792,-84.998,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.019,-83.168,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.704,-83.465,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.671,-84.967,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.608,-84.582,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.924,-84.788,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.33,-84.508,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.572,-83.081,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.057,-83.724,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.033,-83.703,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.117,-83.718,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.365,-84.361,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.885,-83.998,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.229,-85.165,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.335,-84.122,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.858,-83.718,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.223,-85.207,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.897,-83.84,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.956,-84.376,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.989,-83.191,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.919,-84.792,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.044,-84.083,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.09,-83.736,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.176,-83.158,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.053,-84.101,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.456,-84.778,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.752,-83.575,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.035,-84.065,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.842,-84.813,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.916,-83.846,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.478,-84.716,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.94,-83.857,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.704,-83.467,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.003,-83.979,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.464,-84.796,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.191,-84.344,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.678,-84.98,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.046,-83.714,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.023,-83.964,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.112,-84.226,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.837,-83.668,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.729,-85.009,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.024,-84.082,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.749,-83.828,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.231,-85.132,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.848,-83.326,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.94,-84.476,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.124,-84.06,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.117,-84.183,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.839,-83.664,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.845,-83.681,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.761,-83.788,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.523,-82.91,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.229,-85.15,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.233,-85.183,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.784,-83.608,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.938,-84.504,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.113,-83.142,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.773,-83.6,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.754,-84.895,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.124,-84.248,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.737,-83.539,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.62,-85.017,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.996,-83.958,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.069,-83.152,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.284,-84.077,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.749,-83.57,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.517,-82.897,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.972,-83.898,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.202,-85.26,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.772,-83.599,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.942,-84.41,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.64,-83.406,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.734,-83.546,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.132,-83.142,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.801,-83.625,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.203,-85.232,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.012,-84.046,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.639,-84.974,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.203,-85.236,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.022,-83.971,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.303,-84.071,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.935,-83.674,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.022,-83.161,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.84,-83.326,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.356,-84.23,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.824,-83.326,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.867,-83.346,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.817,-83.722,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.981,-84.761,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.435,-84.405,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.783,-83.759,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.637,-83.403,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.232,-85.124,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.199,-85.299,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.879,-83.781,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.2,-85.323,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.939,-84.444,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.882,-83.802,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.075,-83.747,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.861,-83.316,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.457,-82.768,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.027,-83.947,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.147,-83.676,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.871,-83.59,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.195,-85.333,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.848,-83.661,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.465,-84.621,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.479,-84.433,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.998,-83.964,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.975,-84.757,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.939,-84.457,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.185,-83.647,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.075,-84.116,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.103,-83.142,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.569,-83.072,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.458,-82.769,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.221,-83.185,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.906,-83.697,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.755,-83.804,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.847,-83.687,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.312,-84.473,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.017,-84.038,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.939,-84.497,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.191,-84.288,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.171,-84.272,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.413,-84.392,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.954,-84.381,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.912,-83.844,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.021,-83.163,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.842,-83.327,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.767,-83.773,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.969,-83.678,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.026,-83.931,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.014,-84.056,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.859,-83.317,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.196,-84.328,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.234,-85.119,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.116,-84.195,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.856,-83.655,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.909,-83.843,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.233,-85.18,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.111,-84.709,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.946,-83.862,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.818,-83.649,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.207,-85.216,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.188,-83.168,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.133,-84.255,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.076,-83.156,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.942,-84.78,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.58,-83.104,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.895,-83.411,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.05,-83.148,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.527,-82.981,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.863,-83.316,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.875,-83.747,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.213,-83.642,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.136,-84.049,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.371,-84.381,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.94,-84.483,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.187,-84.28,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.394,-84.387,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.524,-82.92,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.766,-83.359,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.084,-84.069,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.471,-82.808,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.484,-82.817,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.782,-83.761,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.787,-84.996,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.76,-83.789,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.478,-84.432,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.832,-84.822,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.943,-84.402,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.289,-84.075,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.116,-84.192,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.201,-85.252,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.043,-83.713,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.2,-85.304,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.147,-84.026,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.683,-84.914,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.94,-84.435,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.025,-83.96,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.961,-83.873,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.939,-84.498,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.708,-84.995,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.481,-84.564,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.026,-83.156,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.017,-84.037,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.291,-84.445,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.928,-83.853,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.563,-83.044,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.204,-85.273,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.022,-83.161,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.38,-84.383,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.896,-83.278,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.234,-85.114,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.83,-83.324,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.795,-83.618,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.192,-83.642,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.458,-82.77,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.016,-83.991,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.013,-84.054,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.488,-82.831,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.466,-84.717,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.892,-83.836,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.365,-84.337,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.026,-83.941,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.047,-84.774,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.853,-83.321,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.954,-84.38,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.955,-84.771,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.898,-83.271,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.944,-83.672,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.094,-84.132,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.022,-83.899,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.038,-83.826,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.872,-83.34,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.073,-83.755,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.875,-83.311,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.898,-83.84,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.112,-83.721,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.949,-83.184,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.921,-84.79,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.899,-83.269,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.906,-83.252,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.483,-82.813,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.752,-83.576,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.582,-83.253,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.014,-84.06,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.481,-84.52,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.142,-83.681,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.053,-84.102,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.182,-83.164,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.83,-83.67,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.819,-83.711,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.131,-84.252,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.014,-84.001,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.708,-83.476,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.791,-83.326,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.852,-83.659,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.034,-84.066,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.738,-83.413,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.47,-84.727,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.19,-84.565,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.203,-85.279,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.177,-83.158,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.858,-84.811,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.626,-84.994,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.716,-85.004,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.906,-83.247,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.066,-83.151,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.478,-84.881,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.161,-83.651,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.876,-84.813,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.367,-84.368,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.421,-84.405,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.497,-82.851,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.524,-82.971,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.308,-84.075,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.827,-83.66,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.007,-84.761,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.125,-83.142,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.972,-83.892,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.145,-84.045,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.037,-83.828,Canada,"Algoma, Unorganized, North Part",0.01,0.01
46.889,-83.292,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.005,-84.007,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.182,-83.65,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.575,-83.136,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.071,-83.734,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.964,-83.874,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.199,-85.323,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.008,-83.706,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.995,-83.957,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.205,-85.27,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.768,-84.873,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.172,-83.152,Canada,"Algoma, Unorganized, North Part",0.01,0.01
47.015,-83.18,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.988,-83.935,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.322,-84.496,Canada,"Algoma, Unorganized, North Part",0.01,0.01
49.021,-83.972,Canada,"Algoma, Unorganized, North Part",0.01,0.01
48.676,-84.975,Canada,"Algoma, Unorganized, North Part",0.01,0.01
